date,bitcoin_price,bitcoin_market_cap,bitcoin_total_volume,dogecoin_price,dogecoin_market_cap,dogecoin_total_volume
01/01/2020,7195.153895430029,130394101535.60994,21187883711.18498,0.0020310603733523286,249356786.76317778,53013466.43977485
01/02/2020,7193.7546679601,130422953817.668,18123516838.8979,0.002025652917535451,248529647.116573,38576914.81140906
01/03/2020,6963.853353983485,126280790200.20206,20313194628.09452,0.002008392768899006,247094892.42233893,46080313.169856794
01/04/2020,7300.34693530511,132766262579.09486,31015776262.21867,0.002048874655661109,251527987.79634985,40863740.2637823
01/05/2020,7351.377053166627,133474716218.18333,20611640058.34164,0.002189335881061751,268594298.65203285,46196902.62503713
01/06/2020,7349.972248050628,133388991086.87987,21929224570.56102,0.0020704060020270594,254259070.1197398,32539590.819854695
01/07/2020,7734.675515785289,140557168287.4443,28148518761.51164,0.0021300120654640553,261857064.67104656,38106371.073414624
01/08/2020,8147.415237636371,147798610895.50055,34823187724.289955,0.0022347809887025235,275004935.79986775,43529571.27630211
01/09/2020,8045.789124592971,146089575425.2795,39971512000.06816,0.0021698238204068757,267243278.20635143,43151513.171993494
01/10/2020,7832.795643840387,141913856953.47913,29276053440.88472,0.002289899197215696,280642957.93576306,48004964.687259704
01/11/2020,8180.513169803805,146879934259.3087,35777298156.26295,0.0022604175530193025,277319085.42168796,53435758.9843392
01/12/2020,8012.085781814529,145561586658.57422,31504583511.03613,0.0022184065662058288,274549041.47028416,60455962.13803458
01/13/2020,8171.401185320944,148204228775.38776,27533390875.51989,0.002265321943642647,278184999.84880733,52330281.75188446
01/14/2020,8110.647964503772,147446058196.45944,27962176780.628242,0.0021502904144149043,268905102.88047975,48689131.79398153
01/15/2020,8801.871213137745,159481192213.82108,55384169405.51928,0.0023332170388867396,285915720.1525665,86813590.25639725
01/16/2020,8820.85010599613,159960761751.8495,48160401007.254,0.002398899484374976,293219030.2143502,107025135.71837308
01/17/2020,8720.91950137424,158412991117.64667,36462155571.2176,0.0023355947889077203,287096649.09641534,79745346.96790454
01/18/2020,8902.568995225329,161848747742.1508,41671910798.34088,0.0024266579520018567,298313408.1320623,98670907.34183109
01/19/2020,8906.902675151074,161823609428.34625,36801813631.51236,0.002497897484149602,307116384.3177905,91648033.56327601
01/20/2020,8690.380569544623,157906057309.30655,39242297095.94223,0.0024081338914850193,295309242.2699767,87205354.75027466
01/21/2020,8631.253954333763,156848009983.54858,29527689342.88548,0.0023910498653669154,294045586.6172205,73125411.42149109
01/22/2020,8724.818622931474,158564958350.98007,27057681779.746685,0.002373081484206507,292003032.95144904,67442647.37519659
01/23/2020,8665.436914096897,157502652064.02246,25628542094.50134,0.002367333741039651,291194286.0861457,68481208.43920273
01/24/2020,8415.956027335538,152984928858.5764,30696020541.207973,0.0022401405755836305,277076163.52581805,70446234.76942727
01/25/2020,8432.096675789418,153294353936.51035,30691734305.128674,0.0022725871241637743,279603078.3399694,67906669.73371239
01/26/2020,8348.665665079325,151794495723.25214,26582198966.298725,0.002245109217111814,276253328.58337873,63624027.58255218
01/27/2020,8595.728298493115,156302144661.30927,30241155463.270596,0.002306448037986488,282730605.071507,57079680.62868142
01/28/2020,8879.335548714553,161473602737.4275,39661537339.92209,0.002365805032008168,291169771.48012865,71267011.27385685
01/29/2020,9320.805853868467,169518428144.8912,49812761504.1306,0.0024452269213911916,300978822.31486434,73912107.34704554
01/30/2020,9276.893821086494,168738228801.50467,47273353143.75747,0.0023899527892344732,293720726.42376184,60908834.3515024
01/31/2020,9509.80513557522,172993102966.37723,51037775414.9802,0.002431817492304092,299395266.276698,68004034.73337087
02/01/2020,9308.060285564778,169340144566.23718,50102814005.68021,0.0023867772441504213,293883414.0927982,58805204.81953648
02/02/2020,9363.22420680057,170361167834.16483,48307978233.84802,0.0024052458887393793,296190766.360422,61580812.41013885
02/03/2020,9338.416631939404,169926610304.08496,55025402183.682236,0.0024687958181044364,304050716.34409064,74934190.64597635
02/04/2020,9308.91270229121,169406963182.6937,56824765307.81458,0.0024399251647118556,300528804.91610813,64002051.11978398
02/05/2020,9179.95928107711,167075369075.11478,55377658455.62325,0.0024769854987100512,305127579.11080337,61160180.35437329
02/06/2020,9592.18387389791,174596806174.2994,65675565620.91084,0.0025801212331233465,317868370.34649044,74945448.71775518
02/07/2020,9744.636578159387,177388314197.5645,71141695218.03949,0.0026613780358569574,327915495.04639745,68693591.6002877
02/08/2020,9799.448455824684,178414902529.15167,69495711755.62915,0.0027733568756612595,341082966.9310376,74768228.3109035
02/09/2020,9890.701658194865,180081607384.42255,71561797135.19986,0.0031526232578347143,388530856.4864009,114237107.48269543
02/10/2020,10148.379719131783,184792100015.16357,78110955304.52135,0.003220522109648254,396943068.4913495,122582884.23405837
02/11/2020,9890.121224019967,180145850760.05313,81406687324.35088,0.003015785389198763,371749850.1071834,104681582.67689836
02/12/2020,10226.925769215322,186262984851.99295,38930644711.90421,0.0030527008854090757,376342792.7170969,152367638.31450644
02/13/2020,10328.897565836414,188132988212.86746,45456624047.83392,0.003050979565269073,376172783.65998447,153307473.93043435
02/14/2020,10221.260309201634,186190344916.03287,54151236617.55855,0.0030327996529067465,373973425.0449148,146323760.9897969
02/15/2020,10320.157140513991,187680301470.73926,50206573483.049774,0.0031020224427573055,382529765.13897663,121465386.01636072
02/16/2020,9894.136123789158,180265718400.57037,51460340288.898056,0.0029604601010514778,365134652.2338547,118598157.54534286
02/17/2020,9943.673602578743,181221481668.7407,42364906261.0548,0.0028394801353567077,345487246.86260724,129451161.48156218
