,Date,Day,Month,Quarter,CSI,gallup_banks,gallup_bigbiz,gallup_police,gallup_pres,CPI,GDP
966,2016-07-04,0,7,3.0,89.98064516129033,27.041095890410958,18.024657534246575,56.00821917808219,35.967123287671235,0.8290322580645162,2.1784344262295083
967,2016-07-05,1,7,3.0,89.97419354838709,27.054794520547944,18.03287671232877,56.010958904109586,35.95616438356164,0.8387096774193549,2.175595901639344
968,2016-07-06,2,7,3.0,89.96774193548387,27.068493150684933,18.041095890410958,56.013698630136986,35.945205479452056,0.8483870967741935,2.17275737704918
969,2016-07-07,3,7,3.0,89.96129032258064,27.08219178082192,18.04931506849315,56.016438356164386,35.93424657534246,0.8580645161290323,2.1699188524590163
970,2016-07-08,4,7,3.0,89.95483870967742,27.095890410958905,18.057534246575344,56.01917808219178,35.92328767123288,0.867741935483871,2.1670803278688524
971,2016-07-09,5,7,3.0,89.9483870967742,27.10958904109589,18.065753424657533,56.02191780821918,35.912328767123284,0.8774193548387097,2.1642418032786885
972,2016-07-10,6,7,3.0,89.94193548387096,27.123287671232877,18.073972602739726,56.02465753424657,35.9013698630137,0.8870967741935485,2.1614032786885247
973,2016-07-11,0,7,3.0,89.93548387096774,27.136986301369863,18.08219178082192,56.02739726027397,35.89041095890411,0.8967741935483872,2.158564754098361
974,2016-07-12,1,7,3.0,89.92903225806451,27.15068493150685,18.09041095890411,56.03013698630137,35.87945205479452,0.9064516129032258,2.155726229508197
975,2016-07-13,2,7,3.0,89.92258064516129,27.164383561643834,18.0986301369863,56.032876712328765,35.868493150684934,0.9161290322580646,2.152887704918033
976,2016-07-14,3,7,3.0,89.91612903225807,27.17808219178082,18.106849315068494,56.035616438356165,35.85753424657534,0.9258064516129033,2.1500491803278687
977,2016-07-15,4,7,3.0,89.90967741935484,27.19178082191781,18.115068493150684,56.038356164383565,35.846575342465755,0.935483870967742,2.147210655737705
978,2016-07-16,5,7,3.0,89.90322580645162,27.205479452054796,18.123287671232877,56.04109589041096,35.83561643835616,0.9451612903225808,2.144372131147541
979,2016-07-17,6,7,3.0,89.89677419354838,27.21917808219178,18.13150684931507,56.04383561643836,35.824657534246576,0.9548387096774195,2.141533606557377
980,2016-07-18,0,7,3.0,89.89032258064516,27.232876712328768,18.13972602739726,56.04657534246575,35.81369863013698,0.9645161290322581,2.1386950819672133
981,2016-07-19,1,7,3.0,89.88387096774193,27.246575342465754,18.147945205479452,56.04931506849315,35.8027397260274,0.9741935483870968,2.135856557377049
982,2016-07-20,2,7,3.0,89.87741935483871,27.26027397260274,18.156164383561645,56.05205479452055,35.79178082191781,0.9838709677419356,2.133018032786885
983,2016-07-21,3,7,3.0,89.87096774193549,27.273972602739725,18.164383561643834,56.054794520547944,35.78082191780822,0.9935483870967743,2.130179508196721
984,2016-07-22,4,7,3.0,89.86451612903225,27.28767123287671,18.172602739726027,56.057534246575344,35.76986301369863,1.003225806451613,2.1273409836065573
985,2016-07-23,5,7,3.0,89.85806451612903,27.301369863013697,18.18082191780822,56.06027397260274,35.75890410958904,1.0129032258064516,2.1245024590163935
986,2016-07-24,6,7,3.0,89.8516129032258,27.315068493150687,18.18904109589041,56.06301369863014,35.74794520547945,1.0225806451612904,2.1216639344262296
987,2016-07-25,0,7,3.0,89.84516129032258,27.328767123287673,18.197260273972603,56.06575342465754,35.73698630136986,1.032258064516129,2.1188254098360657
988,2016-07-26,1,7,3.0,89.83870967741936,27.34246575342466,18.205479452054796,56.06849315068493,35.726027397260275,1.0419354838709678,2.115986885245902
989,2016-07-27,2,7,3.0,89.83225806451613,27.356164383561644,18.213698630136985,56.07123287671233,35.71506849315068,1.0516129032258066,2.113148360655738
990,2016-07-28,3,7,3.0,89.8258064516129,27.36986301369863,18.221917808219178,56.07397260273972,35.704109589041096,1.0612903225806454,2.1103098360655737
991,2016-07-29,4,7,3.0,89.81935483870967,27.383561643835616,18.23013698630137,56.07671232876712,35.69315068493151,1.070967741935484,2.10747131147541
992,2016-07-30,5,7,3.0,89.81290322580645,27.397260273972602,18.23835616438356,56.07945205479452,35.68219178082192,1.0806451612903227,2.104632786885246
993,2016-07-31,6,7,3.0,89.80645161290322,27.410958904109588,18.246575342465754,56.082191780821915,35.67123287671233,1.0903225806451613,2.101794262295082
994,2016-08-01,0,8,3.0,89.8,27.424657534246574,18.254794520547946,56.084931506849315,35.66027397260274,1.1,2.098955737704918
995,2016-08-02,1,8,3.0,89.84516129032258,27.438356164383563,18.263013698630136,56.087671232876716,35.64931506849315,1.1129032258064517,2.096117213114754
996,2016-08-03,2,8,3.0,89.89032258064516,27.45205479452055,18.27123287671233,56.09041095890411,35.63835616438356,1.1258064516129034,2.09327868852459
997,2016-08-04,3,8,3.0,89.93548387096774,27.465753424657535,18.279452054794522,56.09315068493151,35.62739726027397,1.1387096774193548,2.090440163934426
998,2016-08-05,4,8,3.0,89.98064516129033,27.47945205479452,18.28767123287671,56.0958904109589,35.61643835616438,1.1516129032258065,2.0876016393442622
999,2016-08-06,5,8,3.0,90.02580645161291,27.493150684931507,18.295890410958904,56.0986301369863,35.605479452054794,1.164516129032258,2.0847631147540984
1000,2016-08-07,6,8,3.0,90.07096774193548,27.506849315068493,18.304109589041097,56.1013698630137,35.59452054794521,1.1774193548387097,2.0819245901639345
1001,2016-08-08,0,8,3.0,90.11612903225806,27.52054794520548,18.312328767123287,56.104109589041094,35.583561643835615,1.1903225806451614,2.0790860655737706
1002,2016-08-09,1,8,3.0,90.16129032258064,27.534246575342465,18.32054794520548,56.106849315068494,35.57260273972603,1.203225806451613,2.0762475409836068
1003,2016-08-10,2,8,3.0,90.20645161290322,27.54794520547945,18.328767123287673,56.10958904109589,35.56164383561644,1.2161290322580647,2.073409016393443
1004,2016-08-11,3,8,3.0,90.2516129032258,27.561643835616437,18.336986301369862,56.11232876712329,35.55068493150685,1.229032258064516,2.0705704918032786
1005,2016-08-12,4,8,3.0,90.29677419354839,27.575342465753426,18.345205479452055,56.11506849315069,35.53972602739726,1.2419354838709677,2.0677319672131147
1006,2016-08-13,5,8,3.0,90.34193548387097,27.589041095890412,18.353424657534248,56.11780821917808,35.52876712328767,1.2548387096774194,2.064893442622951
1007,2016-08-14,6,8,3.0,90.38709677419355,27.602739726027398,18.361643835616437,56.12054794520548,35.51780821917808,1.267741935483871,2.062054918032787
1008,2016-08-15,0,8,3.0,90.43225806451613,27.616438356164384,18.36986301369863,56.12328767123287,35.50684931506849,1.2806451612903227,2.059216393442623
1009,2016-08-16,1,8,3.0,90.47741935483872,27.63013698630137,18.378082191780823,56.12602739726027,35.49589041095891,1.293548387096774,2.0563778688524588
1010,2016-08-17,2,8,3.0,90.52258064516128,27.643835616438356,18.386301369863013,56.12876712328767,35.484931506849314,1.3064516129032258,2.053539344262295
1011,2016-08-18,3,8,3.0,90.56774193548387,27.65753424657534,18.394520547945206,56.131506849315066,35.47397260273973,1.3193548387096774,2.050700819672131
1012,2016-08-19,4,8,3.0,90.61290322580645,27.671232876712327,18.4027397260274,56.134246575342466,35.463013698630135,1.332258064516129,2.047862295081967
1013,2016-08-20,5,8,3.0,90.65806451612903,27.684931506849313,18.410958904109588,56.136986301369866,35.45205479452055,1.3451612903225807,2.0450237704918033
1014,2016-08-21,6,8,3.0,90.70322580645161,27.698630136986303,18.41917808219178,56.13972602739726,35.441095890410956,1.3580645161290323,2.0421852459016394
1015,2016-08-22,0,8,3.0,90.7483870967742,27.71232876712329,18.427397260273974,56.14246575342466,35.43013698630137,1.370967741935484,2.0393467213114755
1016,2016-08-23,1,8,3.0,90.79354838709678,27.726027397260275,18.435616438356163,56.14520547945205,35.41917808219178,1.3838709677419354,2.0365081967213117
1017,2016-08-24,2,8,3.0,90.83870967741936,27.73972602739726,18.443835616438356,56.14794520547945,35.40821917808219,1.396774193548387,2.033669672131148
1018,2016-08-25,3,8,3.0,90.88387096774194,27.753424657534246,18.45205479452055,56.15068493150685,35.397260273972606,1.4096774193548387,2.0308311475409835
1019,2016-08-26,4,8,3.0,90.92903225806452,27.767123287671232,18.46027397260274,56.153424657534245,35.38630136986301,1.4225806451612903,2.0279926229508196
1020,2016-08-27,5,8,3.0,90.97419354838709,27.78082191780822,18.46849315068493,56.156164383561645,35.37534246575343,1.435483870967742,2.0251540983606557
1021,2016-08-28,6,8,3.0,91.01935483870967,27.794520547945204,18.476712328767125,56.15890410958904,35.364383561643834,1.4483870967741934,2.022315573770492
1022,2016-08-29,0,8,3.0,91.06451612903226,27.80821917808219,18.484931506849314,56.16164383561644,35.35342465753425,1.4612903225806453,2.019477049180328
1023,2016-08-30,1,8,3.0,91.10967741935484,27.82191780821918,18.493150684931507,56.16438356164384,35.342465753424655,1.4741935483870967,2.0166385245901637
1024,2016-08-31,2,8,3.0,91.15483870967742,27.835616438356166,18.5013698630137,56.16712328767123,35.33150684931507,1.4870967741935484,2.0138
1025,2016-09-01,3,9,3.0,91.2,27.84931506849315,18.50958904109589,56.16986301369863,35.320547945205476,1.5,2.010961475409836
1026,2016-09-02,4,9,3.0,91.06666666666666,27.863013698630137,18.517808219178082,56.172602739726024,35.30958904109589,1.5033333333333334,2.008122950819672
1027,2016-09-03,5,9,3.0,90.93333333333334,27.876712328767123,18.526027397260275,56.175342465753424,35.298630136986304,1.5066666666666666,2.005284426229508
1028,2016-09-04,6,9,3.0,90.8,27.89041095890411,18.534246575342465,56.178082191780824,35.28767123287671,1.51,2.0024459016393443
1029,2016-09-05,0,9,3.0,90.66666666666667,27.904109589041095,18.542465753424658,56.18082191780822,35.276712328767125,1.5133333333333334,1.9996073770491805
1030,2016-09-06,1,9,3.0,90.53333333333333,27.91780821917808,18.55068493150685,56.18356164383562,35.26575342465753,1.5166666666666666,1.9967688524590164
1031,2016-09-07,2,9,3.0,90.4,27.931506849315067,18.55890410958904,56.18630136986302,35.25479452054795,1.52,1.9939303278688525
1032,2016-09-08,3,9,3.0,90.26666666666667,27.945205479452056,18.567123287671233,56.18904109589041,35.24383561643835,1.5233333333333334,1.9910918032786884
1033,2016-09-09,4,9,3.0,90.13333333333334,27.958904109589042,18.575342465753426,56.19178082191781,35.23287671232877,1.5266666666666666,1.9882532786885245
1034,2016-09-10,5,9,3.0,90.0,27.972602739726028,18.583561643835615,56.1945205479452,35.221917808219175,1.53,1.9854147540983607
1035,2016-09-11,6,9,3.0,89.86666666666667,27.986301369863014,18.59178082191781,56.1972602739726,35.21095890410959,1.5333333333333334,1.9825762295081968
1036,2016-09-12,0,9,3.0,89.73333333333333,28.0,18.6,56.2,35.2,1.5366666666666666,1.979737704918033
1037,2016-09-13,1,9,3.0,89.60000000000001,28.013698630136986,18.60821917808219,56.202739726027396,35.18904109589041,1.54,1.9768991803278688
1038,2016-09-14,2,9,3.0,89.46666666666667,28.027397260273972,18.616438356164384,56.205479452054796,35.178082191780824,1.5433333333333334,1.974060655737705
1039,2016-09-15,3,9,3.0,89.33333333333334,28.041095890410958,18.624657534246577,56.20821917808219,35.16712328767123,1.5466666666666666,1.9712221311475409
1040,2016-09-16,4,9,3.0,89.2,28.054794520547944,18.632876712328766,56.21095890410959,35.156164383561645,1.55,1.968383606557377
1041,2016-09-17,5,9,3.0,89.06666666666666,28.06849315068493,18.64109589041096,56.21369863013699,35.14520547945205,1.5533333333333335,1.9655450819672131
1042,2016-09-18,6,9,3.0,88.93333333333334,28.08219178082192,18.649315068493152,56.21643835616438,35.134246575342466,1.5566666666666666,1.9627065573770492
1043,2016-09-19,0,9,3.0,88.8,28.095890410958905,18.65753424657534,56.21917808219178,35.12328767123287,1.56,1.9598680327868854
1044,2016-09-20,1,9,3.0,88.66666666666667,28.10958904109589,18.665753424657535,56.221917808219175,35.11232876712329,1.5633333333333335,1.9570295081967213
