,date,vader_prediction
2427,2022-12-28 02:58:10+00:00,positive
2428,2022-12-28 01:52:49+00:00,neutral
2429,2022-12-27 23:46:30+00:00,positive
2430,2022-12-27 23:44:31+00:00,neutral
2431,2022-12-27 22:43:05+00:00,neutral
2432,2022-12-27 21:26:36+00:00,positive
2433,2022-12-27 19:55:42+00:00,positive
2434,2022-12-27 14:33:24+00:00,neutral
2435,2022-12-27 14:25:19+00:00,positive
2436,2022-12-27 14:19:41+00:00,positive
2437,2022-12-27 04:39:49+00:00,positive
2438,2022-12-27 04:24:20+00:00,neutral
2439,2022-12-27 04:12:35+00:00,neutral
2440,2022-12-27 03:47:53+00:00,positive
2441,2022-12-27 03:37:11+00:00,neutral
2442,2022-12-27 03:13:22+00:00,positive
2443,2022-12-30 20:37:58+00:00,positive
2444,2022-12-30 20:31:08+00:00,neutral
2445,2022-12-30 20:21:48+00:00,positive
2446,2022-12-30 20:07:32+00:00,positive
2447,2022-12-30 20:05:14+00:00,positive
2448,2022-12-30 19:45:25+00:00,negative
2449,2022-12-30 19:41:51+00:00,positive
2450,2022-12-30 19:35:16+00:00,neutral
2451,2022-12-30 19:21:21+00:00,neutral
2452,2022-12-30 19:19:31+00:00,positive
2453,2022-12-30 18:56:07+00:00,neutral
2454,2022-12-30 18:07:48+00:00,neutral
2455,2022-12-30 13:41:15+00:00,neutral
2456,2022-12-30 13:34:20+00:00,neutral
2457,2022-12-30 13:29:40+00:00,neutral
2458,2022-12-30 12:42:03+00:00,negative
2459,2022-12-30 12:16:20+00:00,positive
2460,2022-12-30 11:10:58+00:00,neutral
2461,2022-12-30 10:50:02+00:00,neutral
2462,2022-12-30 09:46:51+00:00,neutral
2463,2022-12-30 09:08:29+00:00,positive
2464,2022-12-30 08:45:07+00:00,neutral
2465,2022-12-30 08:44:31+00:00,positive
2466,2022-12-30 08:38:41+00:00,neutral
2467,2022-12-30 08:37:09+00:00,negative
2468,2022-12-30 08:13:33+00:00,negative
2469,2022-12-30 08:04:48+00:00,positive
2470,2022-12-30 04:27:46+00:00,neutral
2471,2022-12-30 04:18:47+00:00,negative
2472,2022-12-30 03:16:43+00:00,positive
2473,2022-12-30 03:11:57+00:00,neutral
2474,2022-12-30 03:00:30+00:00,neutral
2475,2022-12-29 15:03:08+00:00,neutral
2476,2022-12-29 08:53:18+00:00,neutral
2477,2022-12-29 04:50:26+00:00,positive
2478,2022-12-29 01:29:05+00:00,neutral
2479,2022-12-29 01:19:03+00:00,positive
2480,2022-12-28 20:03:45+00:00,positive
2481,2022-12-28 20:02:27+00:00,neutral
2482,2022-12-28 19:48:32+00:00,negative
2483,2022-12-28 18:58:55+00:00,negative
2484,2022-12-28 17:25:46+00:00,neutral
2485,2022-12-28 16:58:14+00:00,neutral
2486,2022-12-28 16:49:22+00:00,neutral
2487,2022-12-28 15:56:38+00:00,neutral
2488,2022-12-28 15:53:21+00:00,positive
2489,2022-12-28 15:36:25+00:00,negative
2490,2022-12-28 15:13:10+00:00,positive
2491,2022-12-28 10:07:18+00:00,positive
2492,2022-12-28 09:51:17+00:00,positive
2493,2022-12-28 09:49:46+00:00,neutral
2494,2022-12-28 09:26:56+00:00,neutral
2495,2023-01-09 20:17:37+00:00,positive
2496,2022-12-31 09:02:21+00:00,positive
2497,2022-12-31 08:51:10+00:00,positive
2498,2022-12-31 07:33:45+00:00,positive
2499,2022-12-31 05:38:25+00:00,positive
2500,2022-12-31 05:37:06+00:00,neutral
2501,2022-12-31 05:23:15+00:00,positive
2502,2022-12-31 05:19:10+00:00,positive
2503,2022-12-30 22:51:35+00:00,positive
2504,2022-12-30 22:43:10+00:00,positive
2505,2022-12-30 22:28:13+00:00,negative
2506,2022-12-30 22:19:35+00:00,positive
2507,2022-12-30 22:16:28+00:00,neutral
2508,2022-12-30 21:59:19+00:00,neutral
2509,2022-12-30 21:57:43+00:00,neutral
2510,2022-12-30 21:48:14+00:00,neutral
2511,2022-12-30 21:32:50+00:00,positive
2512,2022-12-30 21:15:04+00:00,neutral
2513,2022-12-30 20:39:04+00:00,negative
2514,2022-12-30 20:26:24+00:00,positive
2515,2022-12-30 20:25:57+00:00,positive
2516,2022-12-30 20:16:27+00:00,positive
2517,2022-12-30 19:10:29+00:00,negative
2518,2022-12-31 22:19:51+00:00,positive
2519,2022-12-31 22:15:41+00:00,positive
2520,2022-12-31 22:10:36+00:00,positive
2521,2022-12-31 22:09:21+00:00,neutral
2522,2022-12-31 21:41:42+00:00,neutral
2523,2022-12-31 18:34:13+00:00,neutral
2524,2022-12-31 18:26:16+00:00,positive
2525,2022-12-31 18:18:07+00:00,neutral
2526,2022-12-31 18:16:51+00:00,neutral
2527,2022-12-31 10:00:01+00:00,positive
2528,2023-01-02 05:25:38+00:00,neutral
2529,2023-01-02 03:05:31+00:00,positive
2530,2023-01-01 22:37:51+00:00,neutral
2531,2023-01-01 22:26:09+00:00,neutral
2532,2023-01-01 21:55:46+00:00,neutral
2533,2023-01-01 20:46:27+00:00,neutral
2534,2023-01-01 20:30:48+00:00,positive
2535,2023-01-01 20:29:37+00:00,negative
2536,2023-01-01 20:13:27+00:00,positive
2537,2023-01-01 19:37:35+00:00,positive
2538,2023-01-01 19:34:42+00:00,positive
2539,2023-01-01 19:33:38+00:00,negative
2540,2023-01-01 19:25:38+00:00,positive
2541,2023-01-03 15:53:18+00:00,positive
2542,2023-01-03 05:04:46+00:00,negative
2543,2023-01-03 04:48:01+00:00,neutral
2544,2023-01-03 02:18:46+00:00,positive
2545,2023-01-03 02:14:14+00:00,neutral
2546,2023-01-03 00:21:02+00:00,neutral
2547,2023-01-02 23:49:59+00:00,neutral
2548,2023-01-02 16:43:45+00:00,neutral
2549,2023-01-02 06:04:49+00:00,negative
2550,2023-01-04 03:47:22+00:00,positive
2551,2023-01-04 02:00:53+00:00,positive
2552,2023-01-04 01:55:18+00:00,neutral
2553,2023-01-04 01:23:21+00:00,neutral
2554,2023-01-04 00:36:33+00:00,positive
2555,2023-01-04 00:13:08+00:00,positive
2556,2023-01-03 23:42:11+00:00,negative
2557,2023-01-03 23:27:59+00:00,positive
2558,2023-01-03 23:25:04+00:00,positive
2559,2023-01-03 23:22:58+00:00,positive
2560,2023-01-03 23:07:37+00:00,neutral
2561,2023-01-03 20:37:51+00:00,positive
2562,2023-01-03 20:37:23+00:00,neutral
2563,2023-01-03 20:23:05+00:00,neutral
2564,2023-01-03 19:53:26+00:00,negative
2565,2023-01-03 18:49:20+00:00,neutral
2566,2023-01-03 18:48:57+00:00,positive
2567,2023-01-03 16:25:33+00:00,negative
2568,2023-01-05 04:03:54+00:00,neutral
2569,2023-01-05 01:30:45+00:00,positive
2570,2023-01-05 00:53:29+00:00,positive
2571,2023-01-04 07:18:36+00:00,positive
2572,2023-01-06 01:06:53+00:00,neutral
2573,2023-01-06 00:01:48+00:00,negative
2574,2023-01-05 23:43:43+00:00,negative
2575,2023-01-05 23:41:23+00:00,positive
2576,2023-01-05 23:37:53+00:00,positive
2577,2023-01-05 23:15:22+00:00,neutral
2578,2023-01-05 23:11:31+00:00,positive
2579,2023-01-05 21:27:32+00:00,neutral
2580,2023-01-05 21:24:28+00:00,positive
2581,2023-01-05 21:20:58+00:00,negative
2582,2023-01-05 16:57:43+00:00,negative
2583,2023-01-05 16:22:25+00:00,neutral
2584,2023-01-05 16:19:29+00:00,negative
2585,2023-01-05 16:12:24+00:00,neutral
2586,2023-01-05 10:25:34+00:00,neutral
2587,2023-01-05 10:23:53+00:00,neutral
2588,2023-01-05 06:44:15+00:00,neutral
2589,2023-01-06 18:46:13+00:00,positive
2590,2023-01-06 18:35:24+00:00,positive
2591,2023-01-06 18:05:15+00:00,negative
2592,2023-01-06 09:47:24+00:00,neutral
2593,2023-01-06 09:03:49+00:00,neutral
2594,2023-01-08 03:48:20+00:00,positive
2595,2023-01-08 03:41:19+00:00,neutral
2596,2023-01-08 03:05:50+00:00,negative
2597,2023-01-08 01:05:44+00:00,negative
2598,2023-01-07 22:56:47+00:00,positive
2599,2023-01-07 22:54:58+00:00,positive
2600,2023-01-07 22:50:40+00:00,neutral
2601,2023-01-07 22:48:48+00:00,positive
2602,2023-01-07 22:45:11+00:00,negative
2603,2023-01-07 18:10:04+00:00,positive
2604,2023-01-07 17:21:08+00:00,positive
2605,2023-01-07 16:57:25+00:00,positive
2606,2023-01-07 16:56:11+00:00,positive
2607,2023-01-07 15:58:31+00:00,positive
2608,2023-01-07 11:16:37+00:00,positive
2609,2023-01-07 10:40:37+00:00,neutral
2610,2023-01-07 10:38:05+00:00,positive
2611,2023-01-07 10:23:33+00:00,positive
2612,2023-01-09 01:23:27+00:00,positive
2613,2023-01-09 01:20:11+00:00,positive
2614,2023-01-09 01:16:58+00:00,positive
2615,2023-01-08 23:29:31+00:00,positive
2616,2023-01-08 22:23:42+00:00,neutral
2617,2023-01-08 22:12:13+00:00,neutral
2618,2023-01-09 20:26:23+00:00,neutral
2619,2023-01-09 20:15:54+00:00,positive
2620,2023-01-09 17:48:50+00:00,negative
2621,2023-01-09 16:27:31+00:00,positive
2622,2023-01-09 16:25:55+00:00,positive
2623,2023-01-09 16:14:21+00:00,neutral
2624,2023-01-09 06:20:25+00:00,neutral
2625,2023-01-09 04:55:36+00:00,neutral
2626,2023-01-10 06:36:19+00:00,neutral
2627,2023-01-10 02:18:10+00:00,neutral
2628,2023-01-11 21:02:51+00:00,positive
2629,2023-01-11 21:01:24+00:00,positive
2630,2023-01-11 19:01:29+00:00,positive
2631,2023-01-11 18:59:40+00:00,positive
2632,2023-01-11 14:51:19+00:00,positive
2633,2023-01-11 13:27:36+00:00,positive
2634,2023-01-12 22:54:01+00:00,neutral
2635,2023-01-12 17:26:24+00:00,negative
2636,2023-01-12 16:53:57+00:00,positive
2637,2023-01-12 15:09:37+00:00,neutral
2638,2023-01-12 15:08:16+00:00,neutral
2639,2023-01-12 14:31:21+00:00,neutral
2640,2023-01-12 14:30:34+00:00,neutral
2641,2023-01-12 14:05:12+00:00,neutral
2642,2023-01-12 14:01:00+00:00,negative
2643,2023-01-12 06:38:15+00:00,positive
2644,2023-01-12 06:06:34+00:00,neutral
2645,2023-01-12 06:04:50+00:00,neutral
2646,2023-01-12 01:52:38+00:00,neutral
2647,2023-01-12 00:46:31+00:00,negative
2648,2023-01-11 23:59:46+00:00,negative
2649,2023-01-14 03:23:01+00:00,positive
2650,2023-01-13 21:55:24+00:00,positive
2651,2023-01-13 20:26:32+00:00,positive
2652,2023-01-13 16:49:47+00:00,neutral
2653,2023-01-13 16:14:52+00:00,positive
2654,2023-01-13 15:29:53+00:00,positive
2655,2023-01-13 14:06:46+00:00,neutral
2656,2023-01-13 02:01:58+00:00,neutral
2657,2023-01-13 01:40:32+00:00,positive
2658,2023-01-14 21:41:53+00:00,neutral
2659,2023-01-14 21:39:17+00:00,neutral
2660,2023-01-14 21:37:57+00:00,neutral
2661,2023-01-14 21:24:54+00:00,neutral
2662,2023-01-14 20:42:30+00:00,negative
2663,2023-01-14 19:44:50+00:00,neutral
2664,2023-01-14 09:44:55+00:00,neutral
2665,2023-01-14 08:54:48+00:00,positive
2666,2023-01-14 05:44:54+00:00,neutral
2667,2023-01-14 04:43:43+00:00,neutral
2668,2023-01-14 04:38:32+00:00,neutral
2669,2023-01-14 04:32:11+00:00,neutral
2670,2023-01-14 03:56:40+00:00,positive
2671,2023-01-14 03:55:16+00:00,positive
2672,2023-01-14 03:45:57+00:00,neutral
2673,2023-01-14 03:43:12+00:00,negative
2674,2023-01-14 03:31:26+00:00,negative
2675,2023-01-14 03:24:37+00:00,neutral
2676,2023-01-16 04:57:28+00:00,neutral
2677,2023-01-16 03:32:52+00:00,positive
2678,2023-01-16 03:00:49+00:00,neutral
2679,2023-01-16 02:52:20+00:00,neutral
2680,2023-01-16 02:46:23+00:00,negative
2681,2023-01-16 01:45:29+00:00,positive
2682,2023-01-16 01:40:14+00:00,neutral
2683,2023-01-16 01:20:35+00:00,neutral
2684,2023-01-16 01:00:30+00:00,neutral
2685,2023-01-16 00:50:01+00:00,positive
2686,2023-01-16 00:47:06+00:00,neutral
2687,2023-01-16 00:39:04+00:00,neutral
2688,2023-01-16 00:37:59+00:00,neutral
2689,2023-01-16 00:22:47+00:00,neutral
2690,2023-01-16 00:05:27+00:00,neutral
2691,2023-01-15 23:35:42+00:00,positive
2692,2023-01-15 23:31:20+00:00,neutral
2693,2023-01-15 23:17:53+00:00,positive
2694,2023-01-15 23:09:59+00:00,negative
2695,2023-01-18 10:47:03+00:00,negative
2696,2023-01-17 03:25:27+00:00,positive
2697,2023-01-17 03:23:41+00:00,positive
2698,2023-01-17 03:16:50+00:00,positive
2699,2023-01-17 03:10:32+00:00,negative
2700,2023-01-17 03:06:03+00:00,negative
2701,2023-01-17 03:04:30+00:00,negative
2702,2023-01-17 02:36:24+00:00,positive
2703,2023-01-17 02:33:44+00:00,negative
2704,2023-01-17 02:02:45+00:00,negative
2705,2023-01-16 22:16:42+00:00,neutral
2706,2023-01-16 20:07:25+00:00,neutral
2707,2023-01-16 19:56:29+00:00,neutral
2708,2023-01-16 19:36:23+00:00,negative
2709,2023-01-16 19:25:23+00:00,neutral
2710,2023-01-16 19:11:25+00:00,negative
2711,2023-01-16 18:55:41+00:00,positive
2712,2023-01-16 17:44:47+00:00,neutral
2713,2023-01-16 05:11:57+00:00,neutral
2714,2023-01-16 05:06:21+00:00,positive
2715,2023-01-16 05:01:37+00:00,neutral
2716,2023-01-17 17:52:24+00:00,positive
2717,2023-01-17 17:40:39+00:00,positive
2718,2023-01-17 17:35:25+00:00,positive
2719,2023-01-17 17:25:23+00:00,neutral
2720,2023-01-17 17:20:58+00:00,positive
2721,2023-01-17 17:15:51+00:00,neutral
2722,2023-01-17 17:06:47+00:00,positive
2723,2023-01-17 16:59:15+00:00,negative
2724,2023-01-17 16:55:57+00:00,positive
2725,2023-01-17 09:11:37+00:00,negative
2726,2023-01-17 08:26:48+00:00,positive
2727,2023-01-17 08:19:00+00:00,neutral
2728,2023-01-17 08:08:51+00:00,negative
2729,2023-01-17 07:38:17+00:00,neutral
2730,2023-01-17 06:15:59+00:00,positive
2731,2023-01-17 05:36:28+00:00,positive
2732,2023-01-17 05:30:42+00:00,positive
2733,2023-01-17 03:58:42+00:00,positive
2734,2023-01-17 03:54:25+00:00,negative
2735,2023-01-17 03:47:49+00:00,negative
2736,2023-01-17 03:40:08+00:00,positive
2737,2023-01-17 03:38:04+00:00,positive
2738,2023-01-18 18:34:59+00:00,positive
2739,2023-01-18 18:24:13+00:00,positive
2740,2023-01-18 18:18:56+00:00,positive
2741,2023-01-18 16:49:31+00:00,neutral
2742,2023-01-18 16:44:19+00:00,positive
2743,2023-01-18 16:34:42+00:00,positive
2744,2023-01-18 16:30:55+00:00,positive
2745,2023-01-18 11:02:06+00:00,neutral
2746,2023-01-18 10:40:13+00:00,negative
2747,2023-01-18 08:37:38+00:00,positive
2748,2023-01-17 21:29:45+00:00,positive
2749,2023-01-20 05:07:43+00:00,positive
2750,2023-01-20 04:54:20+00:00,positive
2751,2023-01-20 03:59:54+00:00,positive
2752,2023-01-19 23:31:54+00:00,positive
2753,2023-01-19 21:15:05+00:00,negative
2754,2023-01-19 21:01:35+00:00,positive
2755,2023-01-19 20:39:50+00:00,positive
2756,2023-01-19 19:00:48+00:00,negative
2757,2023-01-19 18:18:56+00:00,negative
2758,2023-01-19 18:17:06+00:00,positive
2759,2023-01-19 18:14:24+00:00,negative
2760,2023-01-19 18:11:24+00:00,positive
2761,2023-01-19 18:08:02+00:00,neutral
2762,2023-01-19 18:07:27+00:00,positive
2763,2023-01-19 18:03:56+00:00,neutral
2764,2023-01-19 17:28:25+00:00,positive
2765,2023-01-19 11:30:03+00:00,neutral
2766,2023-01-19 11:08:38+00:00,neutral
2767,2023-01-19 09:39:55+00:00,positive
2768,2023-01-19 09:32:47+00:00,positive
2769,2023-01-19 08:51:18+00:00,positive
2770,2023-01-19 08:23:14+00:00,negative
2771,2023-01-18 23:05:45+00:00,positive
2772,2023-01-18 21:56:52+00:00,positive
2773,2023-01-18 20:19:00+00:00,positive
2774,2023-01-21 07:22:02+00:00,positive
2775,2023-01-21 07:19:35+00:00,positive
2776,2023-01-21 07:18:02+00:00,positive
2777,2023-01-21 07:02:40+00:00,positive
2778,2023-01-21 07:00:34+00:00,positive
2779,2023-01-21 06:46:49+00:00,positive
2780,2023-01-21 05:47:36+00:00,negative
2781,2023-01-21 05:18:47+00:00,positive
2782,2023-01-21 03:18:35+00:00,neutral
2783,2023-01-21 03:16:04+00:00,neutral
2784,2023-01-21 03:13:31+00:00,neutral
2785,2023-01-21 00:50:16+00:00,positive
2786,2023-01-21 00:40:35+00:00,neutral
2787,2023-01-21 00:37:50+00:00,neutral
2788,2023-01-21 00:35:56+00:00,neutral
2789,2023-01-21 00:31:38+00:00,negative
2790,2023-01-21 00:27:49+00:00,negative
2791,2023-01-21 00:26:21+00:00,positive
2792,2023-01-21 00:19:14+00:00,neutral
2793,2023-01-21 00:18:21+00:00,positive
2794,2023-01-20 23:23:17+00:00,positive
2795,2023-01-20 23:00:47+00:00,neutral
2796,2023-01-20 22:56:43+00:00,neutral
2797,2023-01-20 22:55:23+00:00,negative
2798,2023-01-20 22:50:23+00:00,negative
2799,2023-01-20 22:43:30+00:00,negative
2800,2023-01-20 21:21:35+00:00,positive
2801,2023-01-20 20:48:20+00:00,positive
2802,2023-01-20 20:35:14+00:00,positive
2803,2023-01-20 20:30:40+00:00,positive
2804,2023-01-20 20:20:17+00:00,neutral
2805,2023-01-20 20:13:58+00:00,positive
2806,2023-01-20 20:02:18+00:00,negative
2807,2023-01-20 19:55:41+00:00,positive
2808,2023-01-20 19:39:06+00:00,positive
2809,2023-01-20 19:08:13+00:00,negative
2810,2023-01-20 18:33:35+00:00,neutral
2811,2023-01-20 18:24:29+00:00,negative
2812,2023-01-20 16:28:54+00:00,neutral
2813,2023-01-20 16:06:16+00:00,positive
2814,2023-01-20 15:45:00+00:00,positive
2815,2023-01-20 05:31:02+00:00,neutral
2816,2023-01-20 05:25:17+00:00,neutral
2817,2023-01-20 05:10:01+00:00,positive
2818,2023-01-23 06:13:28+00:00,neutral
2819,2023-01-23 06:08:14+00:00,positive
2820,2023-01-23 05:52:50+00:00,neutral
2821,2023-01-23 05:00:38+00:00,neutral
2822,2023-01-23 04:58:48+00:00,neutral
2823,2023-01-23 02:27:37+00:00,positive
2824,2023-01-22 23:09:03+00:00,negative
2825,2023-01-22 23:05:51+00:00,neutral
2826,2023-01-22 19:57:28+00:00,positive
2827,2023-01-22 11:40:09+00:00,positive
2828,2023-01-22 10:42:04+00:00,neutral
2829,2023-01-22 10:30:07+00:00,positive
2830,2023-01-22 10:21:20+00:00,positive
2831,2023-01-22 02:30:29+00:00,neutral
2832,2023-01-22 00:26:55+00:00,positive
2833,2023-01-22 00:06:35+00:00,positive
2834,2023-01-22 00:01:08+00:00,positive
2835,2023-01-21 22:50:41+00:00,positive
2836,2023-01-21 18:28:19+00:00,positive
2837,2023-01-21 18:09:15+00:00,positive
2838,2023-01-21 18:07:38+00:00,neutral
2839,2023-01-21 17:54:43+00:00,neutral
2840,2023-01-21 17:51:04+00:00,neutral
2841,2023-01-21 17:49:22+00:00,neutral
2842,2023-01-21 17:41:22+00:00,neutral
2843,2023-01-21 17:35:01+00:00,negative
2844,2023-01-21 08:25:50+00:00,positive
2845,2023-01-21 07:59:05+00:00,neutral
2846,2023-01-21 07:57:28+00:00,positive
2847,2023-01-21 07:53:26+00:00,neutral
2848,2023-01-21 07:39:12+00:00,negative
2849,2023-01-23 16:37:47+00:00,neutral
2850,2023-01-23 16:33:27+00:00,positive
2851,2023-01-24 07:12:27+00:00,negative
2852,2023-01-24 03:39:33+00:00,neutral
2853,2023-01-26 09:13:04+00:00,neutral
2854,2023-01-26 03:07:35+00:00,neutral
2855,2023-01-26 03:04:55+00:00,positive
2856,2023-01-26 00:24:04+00:00,neutral
2857,2023-01-25 22:13:43+00:00,positive
2858,2023-01-25 22:11:46+00:00,neutral
2859,2023-01-25 20:28:44+00:00,positive
2860,2023-01-25 19:04:28+00:00,neutral
2861,2023-01-25 18:46:45+00:00,neutral
2862,2023-01-25 18:23:20+00:00,neutral
2863,2023-01-25 18:22:29+00:00,neutral
2864,2023-01-25 18:18:47+00:00,positive
2865,2023-01-25 17:59:32+00:00,positive
2866,2023-01-25 17:53:20+00:00,neutral
2867,2023-01-25 17:47:40+00:00,neutral
2868,2023-01-25 17:23:58+00:00,neutral
2869,2023-01-25 10:42:30+00:00,neutral
2870,2023-01-25 10:39:35+00:00,neutral
2871,2023-01-25 09:44:49+00:00,neutral
2872,2023-01-25 09:00:48+00:00,positive
2873,2023-01-25 06:37:23+00:00,neutral
2874,2023-01-25 06:34:54+00:00,negative
2875,2023-01-25 01:02:26+00:00,positive
2876,2023-02-04 21:44:34+00:00,negative
2877,2023-01-27 07:24:21+00:00,positive
2878,2023-01-27 07:05:58+00:00,neutral
2879,2023-01-27 07:02:56+00:00,negative
2880,2023-01-27 04:19:47+00:00,neutral
2881,2023-01-27 04:18:52+00:00,positive
2882,2023-01-26 23:41:40+00:00,neutral
2883,2023-01-26 23:30:08+00:00,positive
2884,2023-01-26 23:06:11+00:00,positive
2885,2023-01-26 23:02:45+00:00,neutral
2886,2023-01-26 22:59:38+00:00,neutral
2887,2023-01-26 22:57:41+00:00,neutral
2888,2023-01-26 22:56:43+00:00,neutral
2889,2023-01-26 22:55:59+00:00,positive
2890,2023-01-26 22:54:10+00:00,positive
2891,2023-01-26 22:51:37+00:00,positive
2892,2023-01-26 22:49:57+00:00,positive
2893,2023-01-26 22:17:47+00:00,negative
2894,2023-01-26 20:25:05+00:00,positive
2895,2023-01-26 20:22:51+00:00,neutral
2896,2023-01-26 19:52:09+00:00,neutral
2897,2023-01-28 02:09:37+00:00,neutral
2898,2023-01-28 02:07:58+00:00,positive
2899,2023-01-28 01:29:13+00:00,positive
2900,2023-01-28 01:02:00+00:00,negative
2901,2023-01-28 00:51:05+00:00,neutral
2902,2023-01-27 23:29:36+00:00,negative
2903,2023-01-27 23:14:05+00:00,positive
2904,2023-01-27 22:52:55+00:00,neutral
2905,2023-01-27 21:28:26+00:00,positive
2906,2023-01-27 21:12:16+00:00,neutral
2907,2023-01-27 21:03:39+00:00,neutral
2908,2023-01-27 20:28:38+00:00,negative
2909,2023-01-27 20:13:51+00:00,neutral
2910,2023-01-27 20:09:49+00:00,negative
2911,2023-01-27 20:08:01+00:00,neutral
2912,2023-01-27 20:03:19+00:00,positive
2913,2023-01-27 19:59:35+00:00,negative
2914,2023-01-27 19:54:00+00:00,positive
2915,2023-01-27 19:50:07+00:00,neutral
2916,2023-01-27 19:48:44+00:00,neutral
2917,2023-01-27 19:21:17+00:00,negative
2918,2023-01-27 19:05:42+00:00,positive
2919,2023-01-27 18:31:16+00:00,positive
2920,2023-01-27 18:25:14+00:00,neutral
2921,2023-01-27 18:20:49+00:00,negative
2922,2023-01-29 06:04:17+00:00,positive
2923,2023-01-29 05:45:53+00:00,neutral
2924,2023-01-29 03:49:33+00:00,positive
2925,2023-01-29 03:28:11+00:00,neutral
2926,2023-01-29 02:58:20+00:00,positive
2927,2023-01-29 02:30:13+00:00,neutral
2928,2023-01-29 02:13:14+00:00,positive
2929,2023-01-29 01:27:31+00:00,neutral
2930,2023-01-29 01:18:32+00:00,negative
2931,2023-01-29 01:04:17+00:00,neutral
2932,2023-01-29 01:02:35+00:00,neutral
2933,2023-01-28 23:12:30+00:00,neutral
2934,2023-01-28 23:04:40+00:00,neutral
2935,2023-01-28 22:26:03+00:00,negative
2936,2023-01-28 22:03:11+00:00,neutral
2937,2023-01-28 22:02:38+00:00,negative
2938,2023-01-28 19:51:40+00:00,positive
2939,2023-01-28 19:51:15+00:00,positive
2940,2023-01-28 19:42:18+00:00,positive
2941,2023-01-28 19:38:23+00:00,positive
2942,2023-01-28 19:23:25+00:00,positive
2943,2023-01-30 03:47:08+00:00,neutral
2944,2023-01-30 03:36:07+00:00,neutral
2945,2023-01-30 03:23:22+00:00,neutral
2946,2023-01-30 02:50:45+00:00,neutral
2947,2023-01-30 02:40:36+00:00,neutral
2948,2023-01-30 02:40:22+00:00,neutral
2949,2023-01-29 18:46:02+00:00,negative
2950,2023-01-29 18:31:31+00:00,negative
2951,2023-01-29 18:29:57+00:00,positive
2952,2023-01-29 18:29:12+00:00,positive
2953,2023-01-29 18:28:04+00:00,neutral
2954,2023-01-31 10:37:26+00:00,negative
2955,2023-01-31 08:17:53+00:00,negative
2956,2023-01-31 07:46:47+00:00,negative
2957,2023-01-31 07:35:56+00:00,negative
2958,2023-01-31 07:32:42+00:00,negative
2959,2023-01-31 06:48:04+00:00,neutral
2960,2023-01-31 04:56:12+00:00,neutral
2961,2023-01-31 04:43:31+00:00,neutral
2962,2023-01-31 02:54:03+00:00,neutral
2963,2023-01-30 22:28:15+00:00,negative
2964,2023-01-30 17:16:35+00:00,neutral
2965,2023-01-30 17:14:58+00:00,negative
2966,2023-01-30 17:13:02+00:00,neutral
2967,2023-01-30 16:57:38+00:00,positive
2968,2023-01-30 09:09:24+00:00,neutral
2969,2023-01-30 08:58:51+00:00,neutral
2970,2023-02-01 05:41:04+00:00,positive
2971,2023-02-01 05:36:42+00:00,neutral
2972,2023-02-01 05:32:41+00:00,negative
2973,2023-02-01 05:31:00+00:00,positive
2974,2023-02-01 05:16:13+00:00,positive
2975,2023-02-01 03:56:47+00:00,neutral
2976,2023-02-01 03:52:10+00:00,negative
2977,2023-02-01 03:42:03+00:00,neutral
2978,2023-02-01 03:38:03+00:00,positive
2979,2023-01-31 22:48:12+00:00,positive
2980,2023-01-31 21:34:53+00:00,neutral
2981,2023-01-31 21:14:03+00:00,negative
2982,2023-01-31 21:02:03+00:00,positive
2983,2023-01-31 20:33:33+00:00,negative
2984,2023-01-31 20:32:41+00:00,positive
2985,2023-01-31 20:27:37+00:00,neutral
2986,2023-01-31 20:25:40+00:00,positive
2987,2023-01-31 20:22:35+00:00,neutral
2988,2023-01-31 20:20:29+00:00,negative
2989,2023-01-31 20:17:26+00:00,positive
2990,2023-01-31 19:53:48+00:00,neutral
2991,2023-01-31 19:50:44+00:00,neutral
2992,2023-01-31 19:49:02+00:00,negative
2993,2023-01-31 19:47:02+00:00,positive
2994,2023-01-31 19:45:27+00:00,neutral
2995,2023-01-31 19:06:27+00:00,neutral
2996,2023-01-31 19:04:49+00:00,positive
2997,2023-01-31 18:59:31+00:00,positive
2998,2023-02-02 16:44:02+00:00,positive
2999,2023-02-02 16:33:15+00:00,neutral
3000,2023-02-02 16:31:53+00:00,positive
3001,2023-02-02 16:30:44+00:00,neutral
3002,2023-02-02 08:22:47+00:00,positive
3003,2023-02-02 06:01:02+00:00,neutral
3004,2023-02-02 05:59:12+00:00,neutral
3005,2023-02-02 05:55:20+00:00,positive
3006,2023-02-03 16:31:09+00:00,negative
3007,2023-02-03 16:23:48+00:00,neutral
3008,2023-02-03 16:21:49+00:00,positive
3009,2023-02-03 08:33:45+00:00,positive
3010,2023-02-03 00:06:07+00:00,negative
3011,2023-02-03 00:04:51+00:00,neutral
3012,2023-02-03 00:03:03+00:00,positive
3013,2023-02-02 23:31:46+00:00,neutral
3014,2023-02-02 23:30:37+00:00,positive
3015,2023-02-02 23:29:12+00:00,positive
3016,2023-02-02 21:31:05+00:00,negative
3017,2023-02-02 16:25:53+00:00,positive
3018,2023-02-04 20:57:56+00:00,neutral
3019,2023-02-04 20:53:34+00:00,positive
3020,2023-02-04 14:41:25+00:00,positive
3021,2023-02-03 23:44:23+00:00,neutral
3022,2023-02-03 23:37:47+00:00,neutral
3023,2023-02-03 23:36:45+00:00,positive
